a,b,c,true_class,predicted_class
-4.33457,3.43564,-1.44542,0.0,0.0
-0.8113,3.31978,-4.09397,0.0,0.0
-1.4583,4.52024,1.99066,1.0,1.0
2.54939,2.57505,-4.3943,0.0,0.0
-2.96792,-0.08737,-1.3185,1.0,1.0
-0.89088,2.81447,-4.85321,1.0,1.0
1.60492,-4.9989,-4.36941,0.0,0.0
-0.91714,3.40949,-3.55004,1.0,1.0
0.54621,1.78505,-2.70467,1.0,1.0
0.1233,4.11407,0.12229,1.0,1.0
-3.42677,1.27814,0.922,1.0,1.0
-4.73045,-4.09406,-3.43219,0.0,0.0
-3.63711,-2.40534,-0.45895,0.0,0.0
-1.28284,3.9065,1.12109,1.0,1.0
3.76144,0.27039,-4.1013,0.0,0.0
-0.36713,3.22033,-3.05896,1.0,1.0
-4.08786,-1.70565,-1.11102,1.0,1.0
-1.93742,-3.64759,-2.4916,1.0,1.0
1.82282,-1.14071,1.32549,1.0,1.0
0.36304,0.49053,-2.5145,1.0,1.0
0.21543,-4.76405,-0.68256,0.0,0.0
0.72623,-3.18004,-2.43441,0.0,0.0
-2.80469,-4.29442,-1.52143,0.0,0.0
4.78966,-1.4612,-0.39463,0.0,0.0
1.53087,1.48498,4.49895,1.0,1.0
3.57564,2.93951,4.51627,1.0,1.0
-2.69235,1.17054,3.87197,0.0,0.0
1.24138,4.7742,-3.99647,0.0,0.0
-0.60669,4.77363,-1.20432,1.0,1.0
2.39556,-4.69597,1.94837,1.0,1.0
4.34627,-1.17294,-4.787,0.0,0.0
-4.7209,3.92023,2.22516,0.0,0.0
-3.93314,-4.4541,3.04825,1.0,1.0
3.09861,-3.79478,-1.9848,0.0,0.0
2.80026,0.25412,4.56585,1.0,1.0
-0.18937,1.76958,0.09783,1.0,1.0
4.42965,-1.01341,-2.70204,0.0,0.0
-1.73366,3.52775,-0.02061,0.0,0.0
-1.45748,0.4426,-3.6677,1.0,1.0
-4.94641,-2.19415,1.05006,0.0,0.0
2.11681,3.26611,4.26664,0.0,0.0
-0.87888,2.40517,-4.25327,1.0,1.0
-4.4247,-3.75202,-0.51431,0.0,0.0
-2.88719,-2.13075,1.4788,1.0,1.0
-1.41478,0.57372,-0.87596,1.0,1.0
-3.31031,-4.2598,-2.63769,1.0,1.0
-4.423,1.18612,2.95718,0.0,0.0
-1.60259,-1.12889,3.16191,0.0,0.0
-2.77387,-3.8084,0.01118,0.0,0.0
1.4619,0.99654,2.13873,1.0,0.0
-4.43249,-0.71798,-2.61429,0.0,0.0
2.59121,3.7273,-2.18664,0.0,0.0
-4.04782,-2.46572,-3.95992,1.0,1.0
-1.77578,0.38199,4.73681,1.0,1.0
-1.0063,-2.7996,-3.33198,0.0,0.0
-3.2696,-3.07402,2.62267,0.0,0.0
-4.38972,4.97403,0.22686,1.0,1.0
0.44272,-1.42436,1.90255,1.0,0.0
-0.28544,-1.70939,-2.34862,1.0,1.0
4.25651,-2.0901,-0.63607,0.0,0.0
-1.49659,-4.13821,-3.14066,0.0,0.0
-3.10498,1.9365,-0.93415,1.0,1.0
2.81968,2.08951,-3.0795,1.0,1.0
0.62917,2.42909,1.33043,0.0,0.0
1.00017,2.39611,-4.43219,0.0,0.0
2.31422,-2.27345,0.71872,1.0,1.0
-2.57695,3.38818,-0.19441,1.0,1.0
1.42941,2.94082,3.95315,0.0,0.0
2.32062,-3.51231,3.54532,1.0,1.0
1.18578,1.0945,4.21341,1.0,1.0
-2.51168,-2.60412,0.13194,1.0,1.0
2.50863,-0.52759,1.33891,0.0,0.0
-0.47475,1.10387,3.22262,1.0,0.0
-3.19523,1.95379,2.87426,0.0,0.0
-0.52889,-1.76766,-4.86456,0.0,0.0
2.97105,-1.72061,-1.42691,1.0,1.0
-1.63994,-0.01261,2.025,1.0,1.0
2.71863,-1.07429,1.63102,1.0,1.0
2.20684,-2.03083,-4.03379,0.0,0.0
3.94666,1.77116,1.4811,0.0,0.0
-4.41097,3.17873,0.66054,1.0,1.0
3.47884,4.74561,4.571,0.0,0.0
3.56089,-4.89053,3.85727,0.0,0.0
-4.24938,3.51194,-2.19826,1.0,1.0
1.10068,-4.61932,2.71182,1.0,1.0
-3.88294,-0.89312,3.17446,1.0,1.0
1.95349,-4.93957,-0.96968,0.0,0.0
-4.58072,1.735,4.68948,1.0,1.0
1.55261,-2.75628,-1.44767,1.0,1.0
4.76651,-2.75948,0.61529,1.0,1.0
-0.99546,2.68315,3.67389,0.0,0.0
-1.59163,1.60396,0.49048,1.0,1.0
-2.21556,-2.28059,0.38632,1.0,1.0
-3.45997,3.1081,-4.30995,1.0,1.0
-4.05426,-1.57774,-3.81908,1.0,1.0
-0.243,-1.00324,2.2181,0.0,0.0
4.53004,2.53559,-3.20551,1.0,1.0
4.35521,-1.07867,-0.25811,1.0,1.0
-0.78424,-2.19453,3.95044,0.0,0.0
-1.67761,0.78596,-2.59966,0.0,0.0
2.97375,2.74199,-2.03688,0.0,0.0
1.81554,2.03874,0.62511,1.0,1.0
1.00598,0.74455,-4.18136,1.0,1.0
1.70265,-0.30225,-0.61543,0.0,0.0
3.59999,-4.76773,-2.48685,1.0,1.0
-3.78597,-4.64659,-2.24323,1.0,1.0
4.88476,-2.29771,1.63706,1.0,1.0
-3.81701,1.01848,4.84481,0.0,0.0
-2.08162,3.48076,4.97571,1.0,1.0
0.88554,-1.90599,1.73531,1.0,1.0
3.44848,-3.2865,-0.47484,0.0,0.0
-1.80812,-2.16641,3.60821,0.0,0.0
-0.78346,-1.60924,1.03511,0.0,1.0
-2.80598,-2.70107,0.20289,1.0,1.0
-0.90727,-2.05018,-4.46049,0.0,0.0
0.20774,3.16609,3.51377,0.0,0.0
-2.6456,0.99641,3.55881,0.0,0.0
-0.91274,4.32137,4.02979,0.0,0.0
-2.91866,-2.41035,-3.19558,1.0,1.0
-3.03946,4.07862,4.31138,0.0,0.0
-4.48103,0.93603,0.64232,1.0,1.0
-1.09452,1.31698,4.47368,0.0,0.0
-3.29745,-3.79589,-4.66609,0.0,0.0
-1.36167,-1.62372,-0.6918,1.0,1.0
0.0331,2.57824,-1.07887,1.0,1.0
-1.69387,3.26879,3.49797,0.0,0.0
-2.67234,-1.85328,3.25116,0.0,0.0
-4.20592,-1.74153,-0.5165,0.0,0.0
-3.12928,-3.20086,-0.75138,0.0,0.0
2.54522,3.40233,4.79235,1.0,1.0
-4.26016,-2.83318,2.5663,0.0,0.0
0.40599,-1.7232,-2.9441,1.0,1.0
-2.19522,-0.70711,-3.22849,1.0,1.0
4.64226,-3.92412,4.85577,0.0,0.0
3.41893,-0.76848,2.39816,1.0,1.0
1.71515,-2.86713,-1.6093,1.0,1.0
0.13123,1.37844,0.42895,1.0,1.0
-0.27013,-0.56848,-0.01736,1.0,1.0
-0.65648,0.4133,3.87985,1.0,1.0
1.32829,2.22621,0.97483,1.0,1.0
1.43018,0.7835,-4.73133,1.0,1.0
4.99598,-4.66391,-1.04852,1.0,1.0
-3.94884,-4.03072,2.93527,1.0,1.0
-0.74074,3.01139,-2.27214,0.0,0.0
-2.43537,-2.48769,1.16146,1.0,1.0
3.14999,-0.47739,-1.20751,0.0,0.0
4.7358,-3.83246,-0.13367,0.0,0.0
-0.91512,-4.01873,-2.318,1.0,1.0
-4.71559,3.76954,1.0785,1.0,1.0
3.15018,0.21554,0.9951,1.0,1.0
2.00854,4.08012,-4.08248,1.0,1.0
-1.69052,2.09026,4.58351,0.0,0.0
4.80807,1.38103,-3.06402,1.0,1.0
-3.80791,4.46044,-0.66072,1.0,1.0
-3.05184,4.33893,-3.95476,1.0,1.0
2.29571,1.25263,-4.12265,0.0,0.0
-1.61251,-3.50069,1.04499,1.0,1.0
-0.22887,-4.95725,4.75711,1.0,1.0
-1.50415,-2.41796,-2.77557,0.0,0.0
-3.41184,4.99137,-2.04891,1.0,1.0
-0.94487,3.71356,1.41888,0.0,0.0
-1.31306,3.98328,2.49724,1.0,1.0
-2.72099,1.43739,4.22398,1.0,1.0
-0.03539,2.33612,4.71104,1.0,1.0
1.90414,-3.97561,-2.5544,1.0,1.0
0.95096,-2.24444,4.57542,0.0,0.0
-0.94648,-0.4277,2.01602,1.0,1.0
0.2425,-1.17854,-4.23362,0.0,0.0
0.96446,3.6758,1.85762,0.0,0.0
-1.18505,-3.72274,3.16338,0.0,0.0
4.41748,-1.11727,2.28642,0.0,0.0
-0.89237,0.02267,3.36476,1.0,1.0
-4.16576,0.30335,-2.8538,1.0,1.0
-1.60194,1.44429,-4.72772,0.0,0.0
0.93825,-2.16558,1.69484,0.0,0.0
-3.58419,2.35812,1.4564,0.0,0.0
4.71242,4.11235,-2.16697,1.0,1.0
-4.72683,1.55369,1.02887,0.0,0.0
-4.72571,-3.77322,0.84702,0.0,0.0
4.11827,4.065,-3.48515,1.0,1.0
-1.15426,-4.56797,-0.30728,0.0,0.0
2.53083,2.89973,-0.01011,0.0,0.0
-4.0413,-1.18636,4.32102,0.0,0.0
-2.70387,-1.80246,2.46827,0.0,0.0
2.33581,4.12202,-1.11881,0.0,0.0
0.14599,-0.32608,4.27752,1.0,1.0
2.69331,3.31442,-3.66902,0.0,0.0
2.91847,-0.67021,-4.76661,0.0,0.0
-4.39912,1.77908,-1.27988,0.0,0.0
3.68116,2.34273,-4.7832,1.0,1.0
1.86888,-3.07648,-0.77417,1.0,1.0
1.24735,3.72718,-0.43902,1.0,1.0
3.0849,2.82966,-0.85461,1.0,1.0
0.0098,2.00485,-4.68852,1.0,1.0
3.90811,2.69816,-2.50584,0.0,0.0
4.8118,-3.2061,4.14087,0.0,0.0
-1.75527,2.63147,-0.43623,0.0,0.0
2.36467,-3.44217,-2.30494,0.0,0.0
-4.00142,3.65144,-2.03707,0.0,0.0
1.94476,3.20221,4.01418,1.0,1.0
-3.93703,3.93015,-3.02747,0.0,0.0
2.36902,2.28849,-4.91497,1.0,1.0
-2.79376,-0.08091,-0.79965,1.0,1.0
4.18573,-1.40259,4.36984,1.0,1.0
-0.40571,4.64353,2.37355,0.0,0.0
3.29335,-3.95123,0.86141,1.0,1.0
-3.573,-2.02379,1.23565,1.0,1.0
2.26226,-4.60816,0.30944,1.0,1.0
0.65314,-4.21172,0.00688,1.0,1.0
2.13842,-4.46773,2.60268,1.0,1.0
0.76427,3.33227,-2.81937,0.0,0.0
3.33274,-4.05439,-0.9617,0.0,0.0
-3.00515,3.76021,2.0492,0.0,0.0
-4.74638,-4.90477,-2.08751,1.0,1.0
-3.56717,1.30304,1.63797,0.0,0.0
4.41951,4.5204,1.58897,0.0,0.0
-4.94325,-1.41002,0.13142,1.0,1.0
-0.0082,1.03341,4.60551,0.0,0.0
3.85193,-3.91092,-2.3402,1.0,1.0
3.33109,3.24307,-2.24629,1.0,1.0
2.30588,1.72037,-0.26476,0.0,0.0
-2.98545,3.88643,1.77851,0.0,0.0
-3.31007,2.04802,2.41434,1.0,1.0
3.8688,-2.77161,4.88754,1.0,1.0
-3.46607,1.00689,1.57177,1.0,1.0
-0.81047,-0.24962,3.9091,0.0,0.0
1.45274,-0.02999,-3.7165,0.0,0.0
-4.92662,-3.75031,4.56185,0.0,0.0
2.64087,4.67116,-4.64291,1.0,1.0
1.8022,-4.55706,2.82056,0.0,0.0
-1.1905,-4.04235,0.68047,0.0,0.0
-2.1988,1.59574,1.58175,1.0,1.0
2.05007,4.92465,-1.13302,0.0,0.0
-0.34685,3.04612,0.7837,0.0,0.0
-4.62743,3.43079,-4.48501,1.0,1.0
-3.2918,-3.9792,-4.22073,1.0,1.0
-4.74315,-4.44972,-0.57561,0.0,0.0
-2.47148,-3.73463,1.58706,1.0,1.0
-2.73888,-4.81051,-0.8158,1.0,1.0
-1.89567,-1.81396,-0.5473,1.0,1.0
1.68914,1.16479,4.37262,1.0,1.0
0.17717,-0.2743,-2.86586,1.0,1.0
2.55381,-3.59224,-0.08867,1.0,1.0
-0.78678,1.58301,4.17621,1.0,1.0
4.46596,-3.32201,-2.38183,1.0,1.0
3.11635,0.1828,-0.46965,0.0,0.0
2.10625,1.01925,4.70714,0.0,0.0
0.83975,-0.34026,0.42817,1.0,1.0
3.0854,1.12675,1.47048,0.0,0.0
4.71439,1.18395,-1.19715,0.0,0.0
1.91326,1.59459,-4.86152,1.0,1.0
-0.32671,2.42904,-0.00959,0.0,0.0
2.79621,-0.49116,4.83322,1.0,1.0
-2.07108,-4.07877,-0.69988,0.0,0.0
0.41709,-1.50906,-2.57719,0.0,0.0
1.72059,-1.22875,1.31369,0.0,0.0
2.79071,2.61003,-1.24691,0.0,0.0
0.67898,-0.50342,3.70805,0.0,0.0
3.78758,-1.56258,-4.08263,0.0,0.0
-3.32418,-1.32998,0.6425,0.0,0.0
1.56787,-1.68629,1.67499,1.0,1.0
4.3774,1.52014,-3.41435,0.0,0.0
0.79669,0.41896,3.707,1.0,1.0
-1.49697,-0.77054,0.98659,1.0,1.0
0.24425,2.19017,-4.59611,0.0,0.0
0.63516,-3.78328,-1.84791,0.0,0.0
1.61627,-3.42586,-1.91158,0.0,0.0
2.03006,1.50805,-4.0896,1.0,1.0
0.77268,-3.52746,-2.47729,1.0,1.0
-0.40789,-3.90653,4.93647,0.0,0.0
-3.3463,2.81313,3.29839,1.0,1.0
4.94464,-0.71347,3.74095,1.0,1.0
4.57539,-3.27106,-0.20564,1.0,1.0
-4.39989,1.20724,0.81406,0.0,0.0
-2.95874,2.97903,-4.62731,0.0,0.0
3.06227,-4.73355,1.56829,0.0,0.0
-4.2123,-2.48774,2.21913,1.0,1.0
-2.19595,0.11174,4.15248,1.0,1.0
-4.50366,3.1108,-4.34728,1.0,1.0
-3.73205,-3.80681,4.94102,0.0,0.0
-3.19814,3.96762,4.90932,1.0,1.0
-1.16215,1.31049,2.79091,1.0,0.0
-1.07355,-3.38186,-0.66237,0.0,0.0
2.71888,2.80763,-2.69461,0.0,0.0
-3.25034,4.20561,-4.56001,1.0,1.0
2.34738,-4.53579,3.379,0.0,0.0
4.05415,-2.02581,-4.26064,0.0,0.0
-0.19315,-2.01537,-0.82864,0.0,0.0
1.64985,-2.90174,-1.43048,1.0,1.0
2.82562,1.43762,-1.73725,1.0,1.0
1.64302,2.65313,0.92486,0.0,0.0
-2.60503,-4.99755,3.02849,1.0,1.0
3.22634,1.97605,-4.23419,1.0,1.0
0.85222,3.21021,-1.10332,0.0,0.0
-3.01999,0.87627,3.26307,1.0,1.0
-4.5113,0.96951,1.43174,1.0,1.0
1.02367,1.50034,1.31375,1.0,1.0
-3.69596,-2.65063,1.18994,0.0,0.0
-4.82307,1.34745,1.65387,1.0,1.0
-2.60825,0.98133,0.3409,0.0,0.0
-2.39308,-0.37026,4.09625,0.0,0.0
-0.73397,1.29844,-4.64649,1.0,1.0
-4.222,-4.18692,2.78241,1.0,1.0
-1.49743,-2.72388,2.47325,1.0,1.0
-3.3004,-2.53507,-0.69069,0.0,0.0
-1.68562,0.85392,-1.62159,0.0,0.0
-1.07048,3.62887,3.84531,1.0,1.0
3.27711,3.64831,0.69729,0.0,0.0
1.46233,0.57173,2.85588,0.0,1.0
0.51,-3.88923,3.0958,1.0,1.0
2.60585,3.20301,-3.09571,1.0,1.0
-2.28383,-2.04248,0.08081,1.0,1.0
-3.66123,-1.14618,-3.17842,0.0,0.0
-2.35237,2.06388,3.54811,0.0,0.0
-4.77094,0.65897,-4.6394,1.0,1.0
-4.14751,2.05084,2.35608,1.0,1.0
3.13981,-0.25758,3.59807,1.0,1.0
-3.33162,-2.50284,-3.65498,1.0,1.0
2.97537,-2.71325,-3.44489,1.0,1.0
1.23111,-4.22918,-4.551,0.0,0.0
-3.93282,-4.99759,1.9699,0.0,0.0
0.62235,-2.90125,-2.66995,0.0,0.0
3.10969,0.0182,1.98528,1.0,1.0
-0.47245,-2.62282,4.70403,0.0,0.0
0.65648,-3.69018,-0.9391,0.0,0.0
-1.70663,-2.85913,4.3344,1.0,1.0
3.8092,-3.00853,-1.47852,0.0,0.0
2.62315,-2.91494,0.91565,0.0,0.0
1.99794,1.53972,2.06409,1.0,1.0
2.067,4.64806,-1.53501,1.0,1.0
3.7859,-4.78193,-2.11797,0.0,0.0
-4.51344,1.51204,-3.9921,1.0,1.0
3.45707,1.46592,-4.71185,0.0,0.0
2.14777,3.62035,1.61121,1.0,1.0
-4.69476,3.5792,2.32464,1.0,1.0
-1.21549,-1.7137,-0.2018,0.0,0.0
3.67102,-2.47941,-3.99036,1.0,1.0
3.64636,-4.7371,4.10997,0.0,0.0
-1.94255,0.08223,-3.67704,0.0,0.0
4.02255,2.49836,4.24156,1.0,1.0
1.83229,-3.15306,-1.91733,0.0,0.0
-0.13151,1.07258,4.26459,0.0,0.0
-1.16049,2.03072,4.61009,0.0,0.0
-3.47626,3.6271,-0.79294,0.0,0.0
2.32422,-2.06462,-1.66016,1.0,1.0
-4.72867,4.71404,3.13453,1.0,1.0
-4.06082,4.99509,1.05025,0.0,0.0
3.53729,-4.33339,-1.10549,0.0,0.0
1.69651,-3.93566,-0.11097,1.0,1.0
-0.57322,-2.8396,-1.9973,0.0,0.0
4.67118,-2.11352,-2.86574,0.0,0.0
0.36209,1.70958,2.25093,0.0,0.0
2.54247,-4.63168,-1.0624,0.0,0.0
2.73958,4.04852,1.022,1.0,1.0
-4.47693,-1.03354,-4.25773,1.0,1.0
2.48538,-4.36495,-3.14269,1.0,1.0
-0.83042,-0.37352,-0.93518,1.0,1.0
-0.36603,2.13239,-1.30731,0.0,0.0
0.4775,-1.96631,-1.46373,1.0,1.0
1.13799,-0.09505,2.23036,1.0,0.0
0.60539,3.03574,-0.56592,1.0,1.0
-0.08966,1.69971,-2.78756,0.0,0.0
-1.1407,1.24841,-4.71124,1.0,1.0
-0.63029,0.9885,4.67376,1.0,1.0
3.77017,-2.19258,0.0721,0.0,0.0
-4.43586,-2.59246,2.74856,1.0,1.0
-3.76686,-2.42309,4.44043,0.0,0.0
3.23856,2.81828,3.64557,0.0,0.0
2.49606,-3.79414,0.16561,0.0,0.0
-0.55756,-1.88848,3.3404,0.0,0.0
-0.35861,-4.39702,-2.25034,1.0,1.0
-2.71379,3.87479,1.47438,0.0,0.0
0.60376,0.06649,1.50113,0.0,0.0
2.54876,0.54385,4.38285,1.0,1.0
4.76834,4.95342,1.69391,0.0,0.0
4.3262,-0.9552,3.59592,1.0,1.0
4.09174,4.0414,3.30846,1.0,1.0
-0.93401,-3.41093,-1.66044,0.0,0.0
2.67289,-2.67114,-0.21728,1.0,1.0
0.654,1.03859,4.35726,1.0,1.0
1.61493,2.86299,0.81878,1.0,0.0
3.3358,-2.36336,-2.90122,1.0,1.0
4.2632,1.93481,1.71526,1.0,1.0
-0.32705,-1.23303,0.55691,0.0,0.0
-3.79434,-0.45287,-0.44632,0.0,0.0
0.38337,1.34686,4.57318,1.0,1.0
1.52169,3.83725,0.56304,1.0,1.0
1.26928,-4.30163,-3.66736,0.0,0.0
0.7967,-1.04287,2.98811,0.0,0.0
0.43178,3.82291,4.72332,1.0,1.0
-3.52365,-1.05172,1.64981,1.0,1.0
-1.94511,-2.32968,3.13739,0.0,0.0
4.80378,2.73803,0.23677,1.0,1.0
-0.57489,0.39648,-0.3716,1.0,1.0
0.02888,-2.96547,4.03742,1.0,1.0
2.54535,1.80977,4.49925,0.0,0.0
-2.15606,-4.18841,3.26139,1.0,1.0
4.98417,0.78432,-4.41191,0.0,0.0
2.80468,-4.26251,0.40014,1.0,1.0
-2.22468,4.15027,-0.48669,0.0,0.0
3.98463,-2.00919,-1.12637,1.0,1.0
4.47119,-2.98686,0.78501,0.0,0.0
-1.1149,2.74167,-3.70704,1.0,1.0
-0.62785,1.98933,-0.92984,1.0,1.0
-4.41468,2.05112,0.03198,1.0,1.0
-4.88691,1.12656,4.19881,0.0,0.0
-3.88974,0.90671,2.28669,0.0,0.0
-4.29226,-4.77385,-0.35804,0.0,0.0
2.91187,-3.39281,3.36637,0.0,0.0
1.56577,-1.67827,0.15826,0.0,0.0
4.65575,-2.83563,-0.00465,1.0,1.0
1.24487,-3.61985,-4.56478,1.0,1.0
-4.8654,-1.75307,-4.26053,0.0,0.0
3.0377,4.9732,-4.38696,0.0,0.0
-0.67274,-4.74268,-3.66009,1.0,1.0
-1.77077,-1.06302,4.39783,0.0,0.0
-1.04163,-0.03722,-2.54417,1.0,1.0
-4.99875,3.99334,-4.18285,0.0,0.0
4.64249,-3.69156,1.04878,0.0,0.0
4.99411,-3.61535,-0.76057,0.0,0.0
2.80424,-4.6781,1.89783,0.0,0.0
-4.19627,-2.6348,-3.39924,1.0,1.0
4.07336,-3.19543,-4.59566,0.0,0.0
0.87626,-1.53819,-0.94294,1.0,1.0
-3.80937,2.48234,1.01554,0.0,0.0
-1.35783,-3.28425,0.93452,1.0,1.0
2.78597,-1.87603,-4.7414,1.0,1.0
-2.85656,1.82398,4.89096,1.0,1.0
-4.86624,-1.93846,-4.37979,0.0,0.0
-1.83651,-0.94086,4.20862,1.0,1.0
-4.19439,2.77134,-1.04466,0.0,0.0
3.11263,0.13402,-4.60718,0.0,0.0
4.46206,-4.17266,0.97684,1.0,1.0
3.77668,-4.2023,0.53893,1.0,1.0
3.2429,4.86325,2.24327,0.0,0.0
-2.21666,1.9957,2.05767,1.0,1.0
1.99966,3.5426,-4.1262,0.0,0.0
-3.9158,1.40617,4.53881,0.0,0.0
-0.34161,4.60563,4.38085,1.0,1.0
4.0291,4.09851,3.98319,1.0,1.0
3.19889,1.94979,-4.75592,0.0,0.0
-3.67746,-3.65768,-4.7646,1.0,1.0
-3.83298,4.19746,1.63804,1.0,1.0
-1.87927,2.9336,-0.11631,1.0,1.0
-3.57873,3.84502,-1.61338,0.0,0.0
1.98859,-2.09406,0.00071,0.0,0.0
3.16253,-3.43223,4.77251,1.0,1.0
-4.29784,0.34009,4.16026,1.0,1.0
4.45694,-2.67891,-3.56015,1.0,1.0
2.24403,-4.58026,-0.14761,1.0,1.0
2.96355,0.60255,-3.11987,0.0,0.0
-0.12956,4.21275,1.17213,1.0,1.0
2.21491,-1.63736,-3.11516,0.0,0.0
-2.44358,0.33178,-2.1978,0.0,0.0
0.41965,2.07792,2.34396,0.0,1.0
-3.35315,2.50431,1.72688,1.0,1.0
-4.87995,-4.41128,1.4625,0.0,0.0
-1.16296,-3.53896,-4.55603,0.0,0.0
-3.40602,4.57514,2.27566,0.0,0.0
0.27705,4.41541,1.1911,0.0,0.0
2.25645,-2.17348,0.88982,0.0,0.0
-3.56523,-0.95517,-4.6676,1.0,1.0
-2.83372,-4.25131,-1.12221,0.0,0.0
3.43035,-1.22066,3.3164,0.0,0.0
1.56498,0.09529,-2.63108,1.0,1.0
4.22156,-4.45799,1.88913,1.0,1.0
1.2124,-0.58958,-2.59679,1.0,1.0
-0.69304,3.72773,3.36766,0.0,0.0
4.41381,-1.92207,-1.12896,1.0,1.0
-4.81274,4.4295,-1.7061,0.0,0.0
-0.95836,4.07805,0.26598,1.0,1.0
0.66175,-3.23767,-0.0134,0.0,0.0
4.18209,0.58718,-2.44884,0.0,0.0
-4.68819,-1.63698,0.72591,1.0,1.0
-4.57387,1.09793,0.23414,0.0,0.0
2.83435,-4.71112,2.80847,0.0,0.0
0.20877,-1.29471,4.65383,1.0,1.0
-3.3988,0.41325,-1.79019,1.0,1.0
0.27486,0.52275,-4.10552,1.0,1.0
1.61135,1.34481,2.69467,1.0,1.0
-4.09342,-2.02741,1.50111,1.0,1.0
-3.63269,1.77598,-4.40973,0.0,0.0
-1.65068,3.46711,2.74291,1.0,1.0
1.44761,3.70458,2.0927,1.0,1.0
0.19375,4.79718,1.94856,1.0,1.0
1.01367,-0.91129,4.02412,0.0,0.0
-2.04291,-4.9078,-3.03259,1.0,1.0
-3.90483,-1.81006,3.25879,0.0,0.0
1.5153,-3.31019,2.88822,1.0,1.0
0.0422,0.12715,-1.37888,0.0,0.0
3.64616,-1.81673,-4.0586,1.0,1.0
-1.97271,2.15354,1.57582,0.0,0.0
-3.11983,-3.88216,1.60866,1.0,1.0
1.76377,-1.3385,3.42801,0.0,0.0
4.78205,-2.94355,0.77069,0.0,0.0
-4.94654,2.13054,-0.85718,1.0,1.0
-3.06731,2.52222,3.10649,0.0,0.0
-3.88833,-4.59004,-1.65922,0.0,0.0
1.2599,2.9342,0.46062,0.0,0.0
0.80749,2.99858,0.28843,1.0,1.0
1.11154,0.16217,3.80458,0.0,0.0
-2.64483,-2.36006,-3.72039,0.0,0.0
3.19467,-0.88223,-1.52106,1.0,1.0
4.81349,4.26803,4.71988,0.0,0.0
-3.57701,3.91252,-1.7129,0.0,0.0
-4.87343,-1.08702,0.09196,1.0,1.0
-3.9178,0.37678,3.19464,0.0,0.0
-1.22349,-1.47355,-1.6119,1.0,1.0
4.23094,-4.51242,-0.54924,1.0,1.0
-2.35401,3.93807,-4.03948,1.0,1.0
-0.88557,-0.93184,3.88394,1.0,1.0
-2.84507,1.44895,-3.65594,0.0,0.0
4.53976,0.93015,1.26257,1.0,1.0
-0.66227,-1.57717,-2.87324,1.0,1.0
1.03988,4.54562,-1.40209,0.0,0.0
3.83157,-3.51224,4.36126,0.0,0.0
-1.49514,-1.20273,-0.37158,1.0,1.0
2.18244,2.19653,-0.20411,0.0,0.0
0.23153,-4.6999,-1.95703,0.0,0.0
-1.53983,0.58727,0.583,1.0,1.0
2.099,2.17027,-2.64789,1.0,1.0
2.70187,-4.80396,2.16162,0.0,0.0
-3.97939,2.29648,0.27118,0.0,0.0
-0.62745,1.90666,-4.63629,0.0,0.0
-2.7653,1.1644,3.47215,1.0,1.0
-1.18892,-2.41239,0.18736,1.0,1.0
1.22315,-0.79897,3.76711,0.0,0.0
0.23439,-4.64176,-2.76946,1.0,1.0
-0.49353,1.97726,-2.80248,0.0,0.0
4.76257,-1.81442,0.3248,1.0,1.0
-4.81034,3.84891,2.88835,0.0,0.0
-3.04542,4.33237,-1.8416,1.0,1.0
1.92186,3.18976,2.40914,0.0,0.0
4.17583,3.64275,4.94612,0.0,0.0
-3.17389,-1.95238,1.36226,0.0,0.0
2.33047,0.34605,-4.26072,0.0,0.0
3.41595,4.60874,-0.94483,1.0,1.0
-2.75188,-4.80686,-2.62701,1.0,1.0
1.99919,4.11589,-4.06487,1.0,1.0
0.53259,1.95531,-2.23619,0.0,0.0
0.69897,2.15248,3.37719,0.0,0.0
-0.475,2.47857,-1.98217,0.0,0.0
-2.86953,-3.12686,-1.41127,0.0,0.0
-4.6412,-2.17008,1.52223,0.0,0.0
1.47919,-4.26446,-2.12584,1.0,1.0
0.69558,-1.81448,-0.82012,0.0,0.0
2.12811,-4.90733,-2.23606,1.0,1.0
-3.57628,-3.72391,4.5904,1.0,1.0
-1.2344,0.27089,2.33822,0.0,0.0
-4.52553,-2.58977,3.32148,1.0,1.0
3.61991,-1.27049,-1.25138,0.0,0.0
2.56897,-2.0493,-3.82906,0.0,0.0
-2.42465,-1.12655,-4.47795,0.0,0.0
-0.2132,2.40008,0.13745,1.0,1.0
-4.28105,-0.5985,2.08905,0.0,0.0
-4.41903,-4.40153,-1.29399,1.0,1.0
-3.05036,4.34781,0.81344,0.0,0.0
-2.12675,2.04777,-1.25071,0.0,0.0
-3.67884,-2.62768,1.42747,0.0,0.0
-4.48124,-2.27311,-2.91689,1.0,1.0
-2.98865,1.82762,3.25817,1.0,1.0
2.15867,1.45728,4.16452,1.0,1.0
-4.41608,-3.32517,-0.85593,0.0,0.0
-1.27548,-0.81948,-2.93545,0.0,0.0
-3.50497,0.09193,4.28053,1.0,1.0
-1.08031,-4.56647,2.06167,0.0,0.0
-2.08895,-2.54905,-1.75742,0.0,0.0
2.23816,3.18819,0.88056,0.0,0.0
-1.77521,-1.89522,-3.75692,1.0,1.0
4.33301,1.38139,-4.73025,1.0,1.0
1.62367,-0.52847,4.72558,0.0,0.0
